RataRata_Edukasi_Dewasa,SQBmeaned,SQBdependency,SQBovercrowding,Jumlah_HP,SQBedjefe,Tingkat_Kepadatan_Penghuni,SQBhogar_nin,Jumlah_Ruangan,Umur,Jumlah_Anak_0_19,SQBage,agesq,Jumlah_Dewasa,Sewa_Rumah_Bulanan,Total_Individu_Keluarga,Jumlah_Orang_Tinggal_DiRumah,Lama_Sekolah_Tahun,SQBescolari,SQBhogar_total,Punya_Plafon,Dinding_Bata,Kualitas_Lantai_Baik,Kualitas_Atap_Baik,Kualitas_Dinding_Baik,Lantai_Keramik,Masak_Gas,Masak_Listrik,Area_Pedesaan,Area_Perkotaan,Rumah_Milik_Sendiri_Lunas,Punya_TV,Kualitas_Atap_Sedang,Dinding_Semen_Prefab,Kualitas_Dinding_Sedang,Jumlah_Lansia_65Plus,Tingkat_Kemiskinan
6.0,36.0,0.0,4.0,1,36,2.0,0,5,56,0,3136,3136,2,130000.0,2,2,6,36,4,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,2
8.5,72.25,0.25,1.0,2,81,1.0,1,5,3,1,9,9,2,130000.0,3,3,0,0,9,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,4
8.5,72.25,0.25,1.0,2,81,1.0,1,5,26,1,676,676,2,130000.0,3,3,9,81,9,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,4
8.5,72.25,0.25,1.0,2,81,1.0,1,5,21,1,441,441,2,130000.0,3,3,8,64,9,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,4
5.0,25.0,0.0,1.0,1,25,1.0,0,3,63,0,3969,3969,1,130000.0,1,1,5,25,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
8.5,72.25,1.0,1.7777779,4,64,1.3333334,4,5,29,2,841,841,2,70000.0,4,4,9,81,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3
8.5,72.25,1.0,1.7777779,4,64,1.3333334,4,5,31,2,961,961,2,70000.0,4,4,8,64,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3
8.5,72.25,1.0,1.7777779,4,64,1.3333334,4,5,12,2,144,144,2,70000.0,4,4,5,25,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3
8.5,72.25,1.0,1.7777779,4,64,1.3333334,4,5,11,2,121,121,2,70000.0,4,4,5,25,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3
5.6666665,32.111111,0.11111112,1.7777779,3,36,1.3333334,1,5,20,1,400,400,3,130000.0,4,4,8,64,16,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3
5.6666665,32.111111,0.11111112,1.7777779,3,36,1.3333334,1,5,0,1,0,0,3,130000.0,4,4,0,0,16,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3
5.6666665,32.111111,0.11111112,1.7777779,3,36,1.3333334,1,5,42,1,1764,1764,3,130000.0,4,4,6,36,16,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3
5.6666665,32.111111,0.11111112,1.7777779,3,36,1.3333334,1,5,38,1,1444,1444,3,130000.0,4,4,3,9,16,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3
8.333333,69.444443,0.44444448,25.0,4,0,5.0,4,2,20,2,400,400,3,130000.0,5,5,12,144,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
8.333333,69.444443,0.44444448,25.0,4,0,5.0,4,2,20,2,400,400,3,130000.0,5,5,6,36,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
8.333333,69.444443,0.44444448,25.0,4,0,5.0,4,2,0,2,0,0,3,130000.0,5,5,0,0,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
8.333333,69.444443,0.44444448,25.0,4,0,5.0,4,2,54,2,2916,2916,3,130000.0,5,5,7,49,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
8.333333,69.444443,0.44444448,25.0,4,0,5.0,4,2,16,2,256,256,3,130000.0,5,5,9,81,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
11.5,132.25,0.25,9.0,2,121,3.0,1,3,34,1,1156,1156,2,25000.0,3,3,11,121,9,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
11.5,132.25,0.25,9.0,2,121,3.0,1,3,29,1,841,841,2,25000.0,3,3,12,144,9,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
11.5,132.25,0.25,9.0,2,121,3.0,1,3,2,1,4,4,2,25000.0,3,3,0,0,9,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
6.0,36.0,0.25,2.25,2,36,1.5,1,6,51,1,2601,2601,2,50000.0,3,3,6,36,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
6.0,36.0,0.25,2.25,2,36,1.5,1,6,3,1,9,9,2,50000.0,3,3,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
6.0,36.0,0.25,2.25,2,36,1.5,1,6,47,1,2209,2209,2,50000.0,3,3,6,36,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
15.0,225.0,1.0,1.7777779,2,0,1.3333334,4,6,5,2,25,25,2,130000.0,4,4,0,0,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
15.0,225.0,1.0,1.7777779,2,0,1.3333334,4,6,0,2,0,0,2,130000.0,4,4,0,0,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
15.0,225.0,1.0,1.7777779,2,0,1.3333334,4,6,40,2,1600,1600,2,130000.0,4,4,15,225,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
15.0,225.0,1.0,1.7777779,2,0,1.3333334,4,6,40,2,1600,1600,2,130000.0,4,4,15,225,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
8.5,72.25,0.25,1.0,2,49,1.0,1,6,43,1,1849,1849,2,70000.0,3,3,7,49,9,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4
8.5,72.25,0.25,1.0,2,49,1.0,1,6,21,1,441,441,2,70000.0,3,3,10,100,9,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4
8.5,72.25,0.25,1.0,2,49,1.0,1,6,0,1,0,0,2,70000.0,3,3,0,0,9,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4
12.5,156.25,0.0,0.44444448,2,0,0.66666669,0,5,53,0,2809,2809,2,130000.0,2,2,9,81,4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,4
12.5,156.25,0.0,0.44444448,2,0,0.66666669,0,5,56,0,3136,3136,2,130000.0,2,2,16,256,4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,4
11.0,121.0,16.0,2.7777777,2,0,1.6666666,16,6,6,4,36,36,1,100000.0,5,5,0,0,25,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
11.0,121.0,16.0,2.7777777,2,0,1.6666666,16,6,13,4,169,169,1,100000.0,5,5,7,49,25,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
11.0,121.0,16.0,2.7777777,2,0,1.6666666,16,6,36,4,1296,1296,1,100000.0,5,5,11,121,25,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
11.0,121.0,16.0,2.7777777,2,0,1.6666666,16,6,8,4,64,64,1,100000.0,5,5,1,1,25,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
11.0,121.0,16.0,2.7777777,2,0,1.6666666,16,6,10,4,100,100,1,100000.0,5,5,4,16,25,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
6.5,42.25,0.0,0.44444448,2,16,0.66666669,0,5,53,0,2809,2809,2,32600.0,2,2,4,16,4,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,4
6.5,42.25,0.0,0.44444448,2,16,0.66666669,0,5,54,0,2916,2916,2,32600.0,2,2,9,81,4,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,4
3.0,9.0,0.0,0.25,1,0,0.5,0,4,62,0,3844,3844,1,130000.0,1,1,3,9,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2
10.0,100.0,1.0,4.0,2,0,2.0,4,3,33,2,1089,1089,2,80000.0,4,4,11,121,16,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,4
10.0,100.0,1.0,4.0,2,0,2.0,4,3,3,2,9,9,2,80000.0,4,4,0,0,16,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,4
10.0,100.0,1.0,4.0,2,0,2.0,4,3,17,2,289,289,2,80000.0,4,4,11,121,16,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,3
10.0,100.0,1.0,4.0,2,0,2.0,4,3,28,2,784,784,2,80000.0,4,4,9,81,16,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,4
5.5,30.25,0.25,9.0,2,25,3.0,1,3,4,1,16,16,2,50000.0,3,3,0,0,9,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,4
5.5,30.25,0.25,9.0,2,25,3.0,1,3,27,1,729,729,2,50000.0,3,3,6,36,9,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,4
5.5,30.25,0.25,9.0,2,25,3.0,1,3,38,1,1444,1444,2,50000.0,3,3,5,25,9,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,4
3.5,12.25,64.0,0.44444448,2,9,0.66666669,0,6,72,0,5184,5184,2,130000.0,2,2,3,9,4,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,2,2
3.5,12.25,64.0,0.44444448,2,9,0.66666669,0,6,69,0,4761,4761,2,130000.0,2,2,4,16,4,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,2,2
6.0,36.0,1.0,1.0,1,0,1.0,1,4,46,1,2116,2116,1,130000.0,2,2,6,36,4,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,3
6.0,36.0,1.0,1.0,1,0,1.0,1,4,6,1,36,36,1,130000.0,2,2,0,0,4,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,3
14.0,196.0,1.0,1.7777779,4,64,1.3333334,1,5,28,1,784,784,3,70000.0,4,4,8,64,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,4
14.0,196.0,1.0,1.7777779,4,64,1.3333334,1,5,31,1,961,961,3,70000.0,4,4,15,225,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,4
14.0,196.0,1.0,1.7777779,4,64,1.3333334,1,5,19,1,361,361,3,70000.0,4,4,11,121,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,4
14.0,196.0,1.0,1.7777779,4,64,1.3333334,1,5,74,1,5476,5476,3,70000.0,4,4,8,64,16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,4
17.0,289.0,0.0,1.0,1,289,1.0,0,3,35,0,1225,1225,1,60000.0,1,1,17,289,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
8.5,72.25,0.0,1.0,1,0,1.0,0,4,61,0,3721,3721,2,130000.0,2,2,6,36,4,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,2
8.5,72.25,0.0,1.0,1,0,1.0,0,4,24,0,576,576,2,130000.0,2,2,11,121,4,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,2
6.5,42.25,0.25,0.5625,3,0,0.75,1,7,10,1,100,100,2,130000.0,3,3,3,9,9,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
6.5,42.25,0.25,0.5625,3,0,0.75,1,7,61,1,3721,3721,2,130000.0,3,3,8,64,9,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
6.5,42.25,0.25,0.5625,3,0,0.75,1,7,33,1,1089,1089,2,130000.0,3,3,5,25,9,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,4
11.0,121.0,0.0,2.25,3,121,1.5,0,4,22,0,484,484,3,130000.0,3,3,11,121,9,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4
11.0,121.0,0.0,2.25,3,121,1.5,0,4,55,0,3025,3025,3,130000.0,3,3,11,121,9,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4
11.0,121.0,0.0,2.25,3,121,1.5,0,4,55,0,3025,3025,3,130000.0,3,3,11,121,9,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4
13.0,169.0,1.0,4.0,2,121,2.0,4,4,34,2,1156,1156,2,130000.0,4,4,11,121,16,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,4
13.0,169.0,1.0,4.0,2,121,2.0,4,4,34,2,1156,1156,2,130000.0,4,4,15,225,16,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,4
13.0,169.0,1.0,4.0,2,121,2.0,4,4,4,2,16,16,2,130000.0,4,4,0,0,16,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,4
13.0,169.0,1.0,4.0,2,121,2.0,4,4,7,2,49,49,2,130000.0,4,4,1,1,16,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,4
16.0,256.0,1.0,4.0,1,0,2.0,1,2,50,1,2500,2500,1,80000.0,2,2,6,36,4,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,4
16.0,256.0,1.0,4.0,1,0,2.0,1,2,18,1,324,324,1,80000.0,2,2,10,100,4,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,4
6.0,36.0,64.0,0.11111112,0,0,0.33333334,0,5,82,0,6724,6724,1,130000.0,1,1,6,36,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,4
4.0,16.0,4.0,1.0,3,0,1.0,1,5,13,1,169,169,2,130000.0,3,3,5,25,9,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
4.0,16.0,4.0,1.0,3,0,1.0,1,5,67,1,4489,4489,2,130000.0,3,3,4,16,9,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
4.0,16.0,4.0,1.0,3,0,1.0,1,5,41,1,1681,1681,2,130000.0,3,3,4,16,9,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
12.0,144.0,0.25,2.25,2,121,1.5,1,4,27,1,729,729,2,130000.0,3,3,13,169,9,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,4
12.0,144.0,0.25,2.25,2,121,1.5,1,4,30,1,900,900,2,130000.0,3,3,11,121,9,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,4
12.0,144.0,0.25,2.25,2,121,1.5,1,4,4,1,16,16,2,130000.0,3,3,0,0,9,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,4
8.5,72.25,0.25,1.0,1,121,1.0,1,5,54,1,2916,2916,2,130000.0,3,3,6,36,9,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
8.5,72.25,0.25,1.0,1,121,1.0,1,5,62,1,3844,3844,2,130000.0,3,3,11,121,9,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
8.5,72.25,0.25,1.0,1,121,1.0,1,5,6,1,36,36,2,130000.0,3,3,0,0,9,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
9.5,90.25,0.0,1.0,2,0,1.0,0,4,24,0,576,576,2,130000.0,2,2,13,169,4,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2
9.5,90.25,0.0,1.0,2,0,1.0,0,4,55,0,3025,3025,2,130000.0,2,2,6,36,4,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3
12.0,144.0,1.0,4.0,1,169,2.0,4,4,36,2,1296,1296,2,100000.0,4,4,13,169,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
12.0,144.0,1.0,4.0,1,169,2.0,4,4,29,2,841,841,2,100000.0,4,4,11,121,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
12.0,144.0,1.0,4.0,1,169,2.0,4,4,3,2,9,9,2,100000.0,4,4,0,0,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
12.0,144.0,1.0,4.0,1,169,2.0,4,4,0,2,0,0,2,100000.0,4,4,0,0,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
6.0,36.0,64.0,0.25,1,36,0.5,0,4,77,0,5929,5929,1,130000.0,1,1,6,36,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,4
8.0,64.0,0.0,1.0,2,121,1.0,0,4,56,0,3136,3136,2,130000.0,2,2,11,121,4,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1
8.0,64.0,0.0,1.0,2,121,1.0,0,4,60,0,3600,3600,2,130000.0,2,2,5,25,4,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1
7.0,49.0,64.0,0.25,1,0,0.5,0,5,71,0,5041,5041,2,130000.0,2,2,8,64,4,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,2,4
7.0,49.0,64.0,0.25,1,0,0.5,0,5,70,0,4900,4900,2,130000.0,2,2,6,36,4,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,2,4
6.6666665,44.444443,16.0,2.7777777,5,36,1.6666666,4,6,70,2,4900,4900,3,130000.0,5,5,6,36,25,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,4
6.6666665,44.444443,16.0,2.7777777,5,36,1.6666666,4,6,10,2,100,100,3,130000.0,5,5,3,9,25,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,4
6.6666665,44.444443,16.0,2.7777777,5,36,1.6666666,4,6,35,2,1225,1225,3,130000.0,5,5,11,121,25,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,4
6.6666665,44.444443,16.0,2.7777777,5,36,1.6666666,4,6,71,2,5041,5041,3,130000.0,5,5,3,9,25,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,4
6.6666665,44.444443,16.0,2.7777777,5,36,1.6666666,4,6,15,2,225,225,3,130000.0,5,5,8,64,25,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,4
11.0,121.0,0.25,2.25,2,121,1.5,1,5,4,1,16,16,2,130000.0,3,3,0,0,9,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
11.0,121.0,0.25,2.25,2,121,1.5,1,5,36,1,1296,1296,2,130000.0,3,3,11,121,9,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
11.0,121.0,0.25,2.25,2,121,1.5,1,5,22,1,484,484,2,130000.0,3,3,11,121,9,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
6.0,36.0,0.0,1.0,3,0,1.0,0,5,30,0,900,900,3,130000.0,3,3,6,36,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4
6.0,36.0,0.0,1.0,3,0,1.0,0,5,26,0,676,676,3,130000.0,3,3,6,36,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4
6.0,36.0,0.0,1.0,3,0,1.0,0,5,45,0,2025,2025,3,130000.0,3,3,6,36,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4
11.0,121.0,0.0,0.44444448,2,256,0.66666669,0,6,54,0,2916,2916,2,130000.0,2,2,16,256,4,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
11.0,121.0,0.0,0.44444448,2,256,0.66666669,0,6,51,0,2601,2601,2,130000.0,2,2,6,36,4,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
6.0,36.0,0.0,0.0625,1,0,0.25,0,6,50,0,2500,2500,1,130000.0,1,1,6,36,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
6.0,36.0,9.0,16.0,2,0,4.0,9,3,1,3,1,1,1,65000.0,4,4,0,0,16,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
6.0,36.0,9.0,16.0,2,0,4.0,9,3,6,3,36,36,1,65000.0,4,4,0,0,16,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
6.0,36.0,9.0,16.0,2,0,4.0,9,3,36,3,1296,1296,1,65000.0,4,4,6,36,16,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
6.0,36.0,9.0,16.0,2,0,4.0,9,3,15,3,225,225,1,65000.0,4,4,7,49,16,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
9.0,81.0,0.25,2.25,2,0,1.5,0,4,85,0,7225,7225,3,130000.0,3,3,2,4,9,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,4
9.0,81.0,0.25,2.25,2,0,1.5,0,4,23,0,529,529,3,130000.0,3,3,14,196,9,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,4
9.0,81.0,0.25,2.25,2,0,1.5,0,4,52,0,2704,2704,3,130000.0,3,3,11,121,9,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,4
2.3333333,5.4444442,4.0,1.0,3,0,1.0,0,4,53,0,2809,2809,3,130000.0,3,3,6,36,9,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2,2
2.3333333,5.4444442,4.0,1.0,3,0,1.0,0,4,80,0,6400,6400,3,130000.0,3,3,0,0,9,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2,1
2.3333333,5.4444442,4.0,1.0,3,0,1.0,0,4,81,0,6561,6561,3,130000.0,3,3,1,1,9,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2,1
6.0,36.0,0.0,0.25,1,0,0.5,0,4,55,0,3025,3025,1,130000.0,1,1,6,36,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2
11.5,132.25,1.0,0.44444448,1,0,0.66666669,0,6,90,0,8100,8100,2,100000.0,2,2,6,36,4,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,4
11.5,132.25,1.0,0.44444448,1,0,0.66666669,0,6,47,0,2209,2209,2,100000.0,2,2,17,289,4,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,4
8.0,64.0,0.11111112,1.7777779,3,121,1.3333334,1,5,45,1,2025,2025,3,130000.0,4,4,2,4,16,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,2
8.0,64.0,0.11111112,1.7777779,3,121,1.3333334,1,5,10,1,100,100,3,130000.0,4,4,4,16,16,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,2
8.0,64.0,0.11111112,1.7777779,3,121,1.3333334,1,5,46,1,2116,2116,3,130000.0,4,4,11,121,16,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,2
8.0,64.0,0.11111112,1.7777779,3,121,1.3333334,1,5,20,1,400,400,3,130000.0,4,4,11,121,16,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,2
3.0,9.0,0.0,0.0625,1,0,0.25,0,6,58,0,3364,3364,1,130000.0,1,1,3,9,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
13.5,182.25,1.0,1.7777779,2,0,1.3333334,4,5,32,2,1024,1024,2,130000.0,4,4,16,256,16,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
13.5,182.25,1.0,1.7777779,2,0,1.3333334,4,5,4,2,16,16,2,130000.0,4,4,0,0,16,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
13.5,182.25,1.0,1.7777779,2,0,1.3333334,4,5,58,2,3364,3364,2,130000.0,4,4,11,121,16,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
13.5,182.25,1.0,1.7777779,2,0,1.3333334,4,5,6,2,36,36,2,130000.0,4,4,0,0,16,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
4.0,16.0,64.0,0.25,0,1,0.5,0,6,73,0,5329,5329,2,130000.0,2,2,7,49,4,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,2,2
4.0,16.0,64.0,0.25,0,1,0.5,0,6,76,0,5776,5776,2,130000.0,2,2,1,1,4,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,2,2
12.5,156.25,0.0,0.25,2,0,0.5,0,7,30,0,900,900,2,250000.0,2,2,14,196,4,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,4
12.5,156.25,0.0,0.25,2,0,0.5,0,7,63,0,3969,3969,2,250000.0,2,2,11,121,4,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,4
4.5,20.25,64.0,0.44444448,1,9,0.66666669,0,5,66,0,4356,4356,2,130000.0,2,2,3,9,4,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,2,1
4.5,20.25,64.0,0.44444448,1,9,0.66666669,0,5,69,0,4761,4761,2,130000.0,2,2,6,36,4,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,2,1
2.3333333,5.4444442,4.0,2.25,3,1,1.5,0,4,60,0,3600,3600,3,130000.0,3,3,6,36,9,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2,2
2.3333333,5.4444442,4.0,2.25,3,1,1.5,0,4,78,0,6084,6084,3,130000.0,3,3,0,0,9,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2,2
2.3333333,5.4444442,4.0,2.25,3,1,1.5,0,4,82,0,6724,6724,3,130000.0,3,3,1,1,9,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2,2
14.0,196.0,64.0,0.44444448,1,289,0.66666669,0,5,65,0,4225,4225,2,130000.0,2,2,11,121,4,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,4
14.0,196.0,64.0,0.44444448,1,289,0.66666669,0,5,69,0,4761,4761,2,130000.0,2,2,17,289,4,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,4
5.5,30.25,0.25,2.25,2,0,1.5,1,3,53,1,2809,2809,2,130000.0,3,3,9,81,9,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,2
5.5,30.25,0.25,2.25,2,0,1.5,1,3,17,1,289,289,2,130000.0,3,3,8,64,9,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,2
5.5,30.25,0.25,2.25,2,0,1.5,1,3,48,1,2304,2304,2,130000.0,3,3,2,4,9,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,2
9.0,81.0,1.0,0.44444448,2,0,0.66666669,0,5,54,0,2916,2916,2,130000.0,2,2,15,225,4,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
9.0,81.0,1.0,0.44444448,2,0,0.66666669,0,5,68,0,4624,4624,2,130000.0,2,2,3,9,4,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
10.75,115.5625,0.0625,2.7777777,5,121,1.6666666,1,7,16,1,256,256,4,130000.0,5,5,9,81,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
10.75,115.5625,0.0625,2.7777777,5,121,1.6666666,1,7,23,1,529,529,4,130000.0,5,5,16,256,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
10.75,115.5625,0.0625,2.7777777,5,121,1.6666666,1,7,50,1,2500,2500,4,130000.0,5,5,11,121,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
10.75,115.5625,0.0625,2.7777777,5,121,1.6666666,1,7,46,1,2116,2116,4,130000.0,5,5,8,64,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
10.75,115.5625,0.0625,2.7777777,5,121,1.6666666,1,7,21,1,441,441,4,130000.0,5,5,8,64,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
13.666667,186.77779,0.11111112,4.0,1,225,2.0,1,5,24,1,576,576,3,130000.0,4,4,12,144,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
